dataset_id,name,sector,scope,recommendation,relevance,audit_status,rows,last_update,last_update_days,update_freq,n_columns,n_meaningful_columns,columns_all,join_keys_found,join_key_classes,join_key_columns,sample_join_density,source_refs,origin_refs,signal_refs,probe_notes,url
4u2m-pguf,Resultados Saber TyT Genericas 2019-2,Education,colombia_open_data_audit,drop,low,valid,-1,2020-02-28,2247,,102,102,estu_tipodocumento|estu_nacionalidad|estu_genero|estu_fechanacimiento|estu_exterior|periodo|estu_consecutivo|estu_estudiante|estu_pais_reside|estu_disc_fisica|estu_disc_sistem|estu_disc_auditcastell|estu_disc_auditlsc|estu_disc_visualcegue|estu_disc_visualbaja|estu_disc_vozhabla|estu_disc_intelec|estu_disc_espautista|estu_disc_sordoceguera|estu_disc_psicosocial|estu_disc_asperger|estu_depto_reside|estu_cod_reside_depto|estu_mcpio_reside|estu_cod_reside_mcpio|estu_areareside|estu_cole_termino|estu_coddane_cole_termino|estu_cod_cole_mcpio_termino|estu_otrocole_termino|estu_valormatriculauniversidad|estu_pagomatriculabeca|estu_pagomatriculacredito|estu_pagomatriculapadres|estu_pagomatriculapropio|estu_cursodocentesies|estu_cursoiesapoyoexterno|estu_cursoiesexterna|estu_simulacrotipoicfes|estu_actividadrefuerzoareas|estu_actividadrefuerzogeneric|estu_tipodocumentosb11|estu_semestrecursa|fami_educacionpadre|fami_educacionmadre|fami_estratovivienda|fami_tieneinternet|fami_tienecomputador|fami_tienelavadora|fami_tienehornomicroogas|fami_tieneserviciotv|fami_tieneautomovil|fami_tienemotocicleta|fami_tieneconsolavideojuegos|fami_cuantoscomparteba_o|fami_trabajolaborpadre|fami_trabajolabormadre|estu_horassemanatrabaja|inst_cod_institucion|inst_nombre_institucion|estu_prgm_academico|estu_snies_prgmacademico|estu_prgm_codmunicipio|estu_prgm_municipio|estu_prgm_departamento|estu_nivel_prgm_academico|estu_metodo_prgm|estu_nucleo_pregrado|estu_inst_codmunicipio|estu_inst_municipio|estu_inst_departamento|inst_caracter_academico|inst_origen|estu_privado_libertad|estu_cod_mcpio_presentacion|estu_mcpio_presentacion|estu_depto_presentacion|estu_cod_depto_presentacion|mod_razona_cuantitat_punt|mod_razona_cuantitativo_pnal|mod_razona_cuantitativo_pnbc|mod_lectura_critica_punt|mod_lectura_critica_pnal|mod_lectura_critica_pnbc|mod_competen_ciudada_punt|mod_competen_ciudada_pnal|mod_competen_ciudada_pnbc|mod_ingles_punt|mod_ingles_desem|mod_ingles_pnal|mod_ingles_pnbc|mod_comuni_escrita_punt|mod_comuni_escrita_desem|mod_comuni_escrita_pnal|mod_comuni_escrita_pnbc|percentil_nbc|punt_global|percentil_global|estu_inse_individual|estu_nse_individual|estu_nse_ies|estu_estadoinvestigacion,2,divipola|entity,divipola:estu_cod_reside_depto|entity:inst_cod_institucion|divipola:estu_prgm_codmunicipio|divipola:estu_inst_codmunicipio|divipola:estu_cod_depto_presentacion,,,appendix|audit_json,,"llm_added_columns=5,classes=2; llm_tier=skip; llm_reasoning=This dataset contains student demographic and academic performance information, which is not directly relevant to detecting corruption in public procurement or governance processes.",https://www.datos.gov.co/d/4u2m-pguf
4vvt-vbpv,Patentes presentadas,MINCIT Sectoral Roadmap 2026,colombia_open_data_audit,drop,low,valid,-1,2025-08-22,245,,14,14,solicitud_anonimizada|a_o_presentaci_n|naturaleza|sector|fecha_de_presentacion|pais|region|ciudad|solicitante|inventor|residente|tr_mite|pais_nombre|v_a_presntac,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on patent applications is indirectly relevant to corruption by potentially revealing innovation trends and economic activity within specific sectors, which could be cross-referenced with; llm_tier=context_enrichment; llm_reasoning=This dataset on patent applications is indirectly relevant to corruption by potentially revealing innovation trends and economic activity within specific sectors, which could be cross-referenced with ",https://www.datos.gov.co/d/4vvt-vbpv
58aq-7nep,"Población Privada de la Libertad por Rango de Edades, Sexo y Situación Jurídica en Establecimientos de Reclusión",Justice and Law Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-23,1,,67,67,establecimiento|hombre_condenado_18_24|hombre_sindicado_18_24|hombre_actualiza_18_24|mujer_condenado_18_24|mujer_sindicado_18_24|mujer_actualiza_18_24|hombre_condenado_25_29|hombre_sindicado_25_29|hombre_actualiza_25_29|mujer_condenado_25_29|mujer_sindicado_25_29|mujer_actualiza_25_29|hombre_condenado_30_34|hombre_sindicado_30_34|hombre_actualiza_30_34|mujer_condenado_30_34|mujer_sindicado_30_34|mujer_actualiza_30_34|hombre_condenado_35_39|hombre_sindicado_35_39|hombre_actualiza_35_39|mujer_condenado_35_39|mujer_sindicado_35_39|mujer_actualiza_35_39|hombre_condenado_40_44|hombre_sindicado_40_44|hombre_actualiza_40_44|mujer_condenado_40_44|mujer_sindicado_40_44|mujer_actualiza_40_44|hombre_condenado_45_49|hombre_sindicado_45_49|hombre_actualiza_45_49|mujer_condenado_45_49|mujer_sindicado_45_49|mujer_actualiza_45_49|hombre_condenado_50_54|hombre_sindicado_50_54|hombre_actualiza_50_54|mujer_condenado_50_54|mujer_sindicado_50_54|mujer_actualiza_50_54|hombre_condenado_55_59|hombre_sindicado_55_59|hombre_actualiza_55_59|mujer_condenado_55_59|mujer_sindicado_55_59|mujer_actualiza_55_59|hombre_condenado_60_64|hombre_sindicado_60_64|hombre_actualiza_60_64|mujer_condenado_60_64|mujer_sindicado_60_64|mujer_actualiza_60_64|hombre_condenado_65_69|hombre_sindicado_65_69|hombre_actualiza_65_69|mujer_condenado_65_69|mujer_sindicado_65_69|mujer_actualiza_65_69|hombre_condenado_70|hombre_sindicado_70|hombre_actualiza_70|mujer_condenado_70|mujer_sindicado_70|mujer_actualiza_70,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides demographic information about the incarcerated population, which is indirectly relevant for understanding the social context and potential drivers of crime, but it does not conta; llm_tier=context_enrichment; llm_reasoning=This dataset provides demographic information about the incarcerated population, which is indirectly relevant for understanding the social context and potential drivers of crime, but it does not conta",https://www.datos.gov.co/d/58aq-7nep
58pz-wqvv,Vista Inventario y Clasificación de Activos de Información - INVEMAR Macroproceso Procesos Gerenciales,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-02-26,422,,38,35,macroproceso|proceso|codigo_sistema_de_gestion|identificador|tipo_de_activo|oficina|serie_documental|subserie_documental|nombre_del_activo|descripcion_del_activo|nombre_responsable_produccion|fecha_de_generacion|nombre_responsable_informacion|fecha_ingreso_del_activo|soporte_de_registro|medio_de_conservacion|formato|idioma|confidencialidad|c|integridad|i|disponibilidad|d|criticidad_del_activo|informacion_publicada|lugar_de_consulta_ubicacion|objeto_legitimo_excepcion|fundamento_constitucional|fundamento_juridico_excepcion|excepcion_total_o_parcial|fecha_de_clasificacion|tiempo_de_clasificacion|contiene_datos_personales|contiene_datos_personales_menoredad|tipo_de_datos_personales|finalidad_de_recoleccion|autorizacion_tratamiento_datos,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes the inventory and classification of information assets within INVEMAR. While not directly procurement or financial data, it can provide context about how information is managed; llm_tier=context_enrichment; llm_reasoning=This dataset describes the inventory and classification of information assets within INVEMAR. While not directly procurement or financial data, it can provide context about how information is managed ",https://www.datos.gov.co/d/58pz-wqvv
5c2k-ahfc,MEN_NÚMERO_BACHILLERES_POR_ETC,Education Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-11-13,162,,19,19,a_o|codigo_municipio|municipio|codigo_departamento|departamento|codigo_etc|secretaria|matricula_11_total|matricula_26_total|matricula_11_oficial|matricula_26_oficial|matricula_11_no_oficial|matricula_26_no_oficial|aprobados_11_oficial|aprobados_26_oficial|aprobados_11_no_oficial|aprobados_26_no_oficial|aprobados_11_total|aprobados_26_total,1,divipola,divipola:codigo_municipio|divipola:codigo_departamento,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides enrollment and approval data for high school students, which can be used to contextualize education sector spending and identify potential anomalies in resource allocation or rep; llm_tier=context_enrichment; llm_reasoning=This dataset provides enrollment and approval data for high school students, which can be used to contextualize education sector spending and identify potential anomalies in resource allocation or rep",https://www.datos.gov.co/d/5c2k-ahfc
5dpu-htqu,Reporte Índice de Calidad de Aguas Marinas y Costeras - ICAM,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-03-27,393,,39,37,ano|muestreo|departamento|estacion|coduer|sustrato|latitud|longitud|ca_cla|ca_cte|ca_cot|ca_hdd|ca_no3|ca_od|ca_ph|ca_po4|ca_sst|eval_cla|eval_cte|eval_cot|eval_hdd|eval_no3|eval_od|eval_ph|eval_sst|eval_po4|cot|cla|cte|hdd|no3|od|ph|po4|sst|icam|icam_calificacion|num_variables|confianza,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on marine and coastal water quality is not directly related to public procurement or financial transactions. However, it could indirectly support corruption detection by providing environ; llm_tier=context_enrichment; llm_reasoning=This dataset on marine and coastal water quality is not directly related to public procurement or financial transactions. However, it could indirectly support corruption detection by providing environ",https://www.datos.gov.co/d/5dpu-htqu
5n52-6rih,Población Afiliada,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2024-10-29,542,,13,13,a_o|mes|id_ccf|ccf|empresas_afiliadas|total_afiliados_cajas|trabajadores_afiliados|afiliados_facultativos|afiliados_pensionados|afiliados_fidelidad|no_afiliados_con_derecho|personas_cargo_2|total_poblaci_n_cubierta,1,entity,entity:id_ccf,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides information on affiliated population, which can be used to enrich procurement and financial data by providing context on the workforce and potential beneficiaries of public spend; llm_tier=context_enrichment; llm_reasoning=This dataset provides information on affiliated population, which can be used to enrich procurement and financial data by providing context on the workforce and potential beneficiaries of public spend",https://www.datos.gov.co/d/5n52-6rih
5phs-yqfw,Información de Gastos del Presupuesto General de la Nación,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,candidate,high,valid,-1,2026-02-12,71,,27,27,anio|nombremes|fuente|sector|situacion|recursospresupuestales|codigoentidad|nombreentidad|codigotipogasto|nombretipogasto|codigodetallegasto|nombredetallegasto|codigonivelrubrogasto|nombrenivelrubrogasto|codigocuartonivel|nombrecuartonivel|codigoquintonivel|nombrequintonivel|vigencia|detalleprogramas|apropiacioninicial|adiciones|reducciones|apropiacionvigente|compromisos|obligaciones|pagos,1,entity,entity:codigoentidad,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides detailed information on the execution of the national budget, which is crucial for tracking public spending and identifying potential financial irregular; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides detailed information on the execution of the national budget, which is crucial for tracking public spending and identifying potential financial irregular",https://www.datos.gov.co/d/5phs-yqfw
5u9e-g5w9,Puestos Sensibles a la Corrupción,public_sector,source_registry,keep,promoted,valid,-1,2022-12-14,1227,,27,27,tipo_dcto|identificacion_funcionario|nombre_completo|sexo|nacionalidad|municipio_nacimiento|dpto_nacimiento|meses_experiencia_publico|meses_experiencia_privado|meses_exp_neg_propio|meses_experiencia_docente|nivel_academico|nivel_formacion|cod_institucion|nombre_institucion|municipio_institucion|dpto_institucion|orden|sector_admtivo|naturaleza_juridica|clasificacion_organica|nivel_jerarquico_empleo|tipo_nombramiento|denominacion_empleo_actual|dependencia_empleo_actual|asig_basica|fecha_vinculacion,2,entity|nit,entity:cod_institucion|nit:identificacion_funcionario,,sigep_sensitive_positions,signal_deps|source_registry,sigep_sensitive_positions,,https://www.datos.gov.co/d/5u9e-g5w9
5wck-szir,MEN_MATRICULA_ESTADISTICA_ES,Education,colombia_open_data_audit,keep,already_used,valid,-1,2025-10-28,178,,26,26,c_digo_de_la_instituci_n|ies_padre|instituci_n_de_educaci_n_superior_ies|principal_oseccional|id_sector|id_caracter|c_digo_del_departamento_ies|departamento_de_domicilio_de_la_ies|c_digo_del_municipio_ies|municipio_dedomicilio_de_la_ies|c_digo_snies_delprograma|programa_acad_mico|id_nivel|id_nivel_formacion|id_metodologia|id_area|id_nucleo|n_cleo_b_sico_del_conocimiento_nbc|c_digo_del_departamento_programa|departamento_de_oferta_del_programa|c_digo_del_municipio_programa|municipio_de_oferta_del_programa|id_g_nero|a_o|semestre|matriculados_2015,1,divipola,divipola:c_digo_del_departamento_ies|divipola:c_digo_del_municipio_ies|divipola:c_digo_del_departamento_programa|divipola:c_digo_del_municipio_programa,,higher_ed_enrollment,appendix|audit_json|source_registry,,"llm_tier=context_enrichment; llm_reasoning=This dataset on higher education enrollment in Colombia is indirectly relevant for corruption detection by providing context on educational institutions, which may be recipients of public funds or inv; llm_tier=context_enrichment; llm_reasoning=This dataset on higher education enrollment in Colombia is indirectly relevant for corruption detection by providing context on educational institutions, which may be recipients of public funds or inv",https://www.datos.gov.co/d/5wck-szir
62tk-nxj5,Presión Atmosférica,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-04-23,1,,12,12,codigoestacion|codigosensor|fechaobservacion|valorobservado|nombreestacion|departamento|municipio|zonahidrografica|latitud|longitud|descripcionsensor|unidadmedida,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can serve as valuable contextual information. It could be used to verify the feasibility or environmental impact of projects; llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can serve as valuable contextual information. It could be used to verify the feasibility or environmental impact of projects ",https://www.datos.gov.co/d/62tk-nxj5
6arb-d547,Alimentos del trópico para alimentación animal - AlimenTro,Agriculture and Rural Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-01-28,86,,36,35,id|ingrediente|departamento|municipio|sistema_productivo|fecharecoleccion|topograf_a|textura_de_suelo|epocarecoleccion|categor_a|subcategor_a|nombre_alterno_1|nombre_alterno_2|nombre_alterno_3|m_todo_de_conservaci_n|altura_corte_cm_|altura_planta_cm_|edad_corte_d_|prote_na_cruda_g_100_g_1_ms_|ceniza_g_100_g_1_ms_|extracto_et_reo_g_100_g_1_ms_|fdn_g_100_g_1_ms_|fda_g_100_g_1_ms_|lignina_g_100_g_1_ms_|hemicelulosa_g_100_g_1_ms_|almid_ntotal_g_100_g_1_ms_|carbohidratos_no_estructurales_g_100_g_1_ms_|carbohidratos_solubles_g_100_g_1_ms_|glicerol_g_100_g_1_ms_|ndt_g_100_g_1_ms_|digestibilidad_ms_g_100_g_1_ms_|edrumiantes_mcal_kg_1_ms_|emrumiantes_mcal_kg_1_ms_|enmrumiantes_mcal_kg_1_ms_|engrumiantes_mcal_kg_1_ms_|enlrumiantes_mcal_kg_1_ms_,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, detailing tropical food ingredients for animal feed, has limited direct relevance to procurement or financial corruption. However, it could indirectly enrich contextual understanding of; llm_tier=context_enrichment; llm_reasoning=This dataset, detailing tropical food ingredients for animal feed, has limited direct relevance to procurement or financial corruption. However, it could indirectly enrich contextual understanding of ",https://www.datos.gov.co/d/6arb-d547
