scope,source_id,pipeline_key,dataset_id,name,sector_or_category,audit_status,current_status,current_role,load_state,signals_total,signals_required,signals_optional,output_evidence_refs,recommendation,relevance,reason,url
colombia_open_data_audit,,,4nrb-mup8,,Finance and Public Credit Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/4nrb-mup8
colombia_open_data_audit,,,4pbq-pmju,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/4pbq-pmju
colombia_open_data_audit,,,4py7-br84,,MinTIC Sectoral Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/4py7-br84
colombia_open_data_audit,,,4qkq-csdn,Registro Único de Prestadores de Servicios Públicos-RUPS,National Planning,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/4qkq-csdn
colombia_open_data_audit,,,4sr4-2um3,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/4sr4-2um3
colombia_open_data_audit,,,4u2m-pguf,Resultados Saber TyT Genericas 2019-2,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/4u2m-pguf
colombia_open_data_audit,,,4vss-k4pw,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/4vss-k4pw
colombia_open_data_audit,,,4vvt-vbpv,Patentes presentadas,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/4vvt-vbpv
colombia_open_data_audit,,,4xsv-vram,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/4xsv-vram
colombia_open_data_audit,,,58aq-7nep,"Población Privada de la Libertad por Rango de Edades, Sexo y Situación Jurídica en Establecimientos de Reclusión",Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/58aq-7nep
colombia_open_data_audit,,,58pz-wqvv,Vista Inventario y Clasificación de Activos de Información - INVEMAR Macroproceso Procesos Gerenciales,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/58pz-wqvv
colombia_open_data_audit,,,5c2k-ahfc,MEN_NÚMERO_BACHILLERES_POR_ETC,Education Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/5c2k-ahfc
colombia_open_data_audit,,,5dpu-htqu,Reporte Índice de Calidad de Aguas Marinas y Costeras - ICAM,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/5dpu-htqu
colombia_open_data_audit,,,5fan-69z5,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/5fan-69z5
colombia_open_data_audit,,,5huk-qg5g,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/5huk-qg5g
colombia_open_data_audit,,,5n52-6rih,Población Afiliada,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/5n52-6rih
colombia_open_data_audit,,,5phs-yqfw,Información de Gastos del Presupuesto General de la Nación,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/5phs-yqfw
colombia_open_data_audit,,,5tte-zjnm,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/5tte-zjnm
colombia_open_data_audit,,,5vvd-h8dq,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/5vvd-h8dq
colombia_open_data_audit,higher_ed_enrollment,,5wck-szir,MEN_MATRICULA_ESTADISTICA_ES,Education,valid,,,,0,0,0,96,keep,already_used,Already wired as `higher_ed_enrollment` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/5wck-szir
colombia_open_data_audit,,,5ymd-ur4c,,Foreign Affairs Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/5ymd-ur4c
colombia_open_data_audit,,,5ywc-ygzf,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/5ywc-ygzf
colombia_open_data_audit,,,62tk-nxj5,Presión Atmosférica,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/62tk-nxj5
colombia_open_data_audit,,,65gp-yrz3,,MINCIT Sectoral Roadmap 2026,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/65gp-yrz3
colombia_open_data_audit,,,696q-ihss,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/696q-ihss
colombia_open_data_audit,,,6arb-d547,Alimentos del trópico para alimentación animal - AlimenTro,Agriculture and Rural Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/6arb-d547
colombia_open_data_audit,,,6cat-2gcs,10.000 Empresas mas Grandes del País,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/6cat-2gcs
colombia_open_data_audit,,,6cta-vqaf,Solicitudes de inscripción en el Registro Único de Retorno -RUR,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/6cta-vqaf
colombia_open_data_audit,,,6deq-vx84,Averiguaciones Preliminares Iniciadas por Dirección Territorial,Labor,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/6deq-vx84
colombia_open_data_audit,,,6duu-4tms,25 Hojas de Ruta Sectoriales de Datos Abiertos Estratégicos 2025 - 2026,Habitat and Housing Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/6duu-4tms
colombia_open_data_audit,,,6eyy-q57b,Pre registros Estatuto Temporal de Protección para Migrantes Venezolanos,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/6eyy-q57b
colombia_open_data_audit,,,6gis-m4wg,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/6gis-m4wg
colombia_open_data_audit,,,6gnm-kj8d,Indice de Información Clasificada y Reservada Icfes 2022,Education,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/6gnm-kj8d
colombia_open_data_audit,,,6hcf-xdqm,"Listado general del estado de las licencias de Cannabis Psicoactivo, No Psicoactivo y Semillas en Colombia",Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/6hcf-xdqm
colombia_open_data_audit,,,6hqw-m3dm,Estados Financieros NIIF- Carátula,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/6hqw-m3dm
colombia_open_data_audit,,,6j9f-gxxj,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/6j9f-gxxj
colombia_open_data_audit,,,6kau-hmea,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/6kau-hmea
colombia_open_data_audit,,,6kwm-9788,Resultados Saber Pro Competencias Especificas 2019-2,Education Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/6kwm-9788
colombia_open_data_audit,,,6mwg-ezc2,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/6mwg-ezc2
colombia_open_data_audit,,,6paw-282h,,Culture Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/6paw-282h
colombia_open_data_audit,,,6s2y-rsi9,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/6s2y-rsi9
colombia_open_data_audit,,,6wew-an7r,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/6wew-an7r
colombia_open_data_audit,,,78u4-cvyq,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/78u4-cvyq
colombia_open_data_audit,,,78xh-whcv,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/78xh-whcv
colombia_open_data_audit,,,78xz-k3hv,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/78xz-k3hv
colombia_open_data_audit,,,792g-xj47,,National Planning Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/792g-xj47
colombia_open_data_audit,,,7fix-nd37,SECOP I - Adiciones,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/7fix-nd37
colombia_open_data_audit,,,7fwq-t2yp,,Justice and Law Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/7fwq-t2yp
colombia_open_data_audit,,,7g6f-adky,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/7g6f-adky
colombia_open_data_audit,,,7hef-6xhw,,Labor,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/7hef-6xhw
colombia_open_data_audit,,,7j4w-cujn,,MINCIT Sectoral Roadmap 2026,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/7j4w-cujn
colombia_open_data_audit,,,7jfv-7spn,Montos y número de créditos aprobados o desembolsados por cosechas,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/7jfv-7spn
colombia_open_data_audit,,,7jmp-wjvj,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/7jmp-wjvj
colombia_open_data_audit,,,7p9a-zd9k,"Directorio de Centros de Conciliación, Arbitraje, Amigable Composición e Insolvencia",Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/7p9a-zd9k
